AttractionId,AttractionCityId,Attraction,AttractionAddress,AttractionTypeRaw,AttractionTypeNumericId,AttractionTypeLabel,AttractionTypeBroad,AttractionCityName,AttractionCountryId,AttractionCountry,AttractionRegionId,AttractionRegion,AttractionContinentId,AttractionContinent,HistoricalVisitCount,HistoricalAverageRating
2566,6066,Eco Park - Gargzdai,"Main Street, Gargzdai, Lithuania",Park,,Park,Park,Gargzdai,128,Lithuania,17,Central Europe,5,Europe,0,4.15769884753448
2567,6066,Cultural Heritage Center - Gargzdai,"Main Street, Gargzdai, Lithuania",Museum,,Museum,Museum,Gargzdai,128,Lithuania,17,Central Europe,5,Europe,0,4.15769884753448
2568,6066,Farmers' Market - Gargzdai,"Main Street, Gargzdai, Lithuania",Market,,Market,Market,Gargzdai,128,Lithuania,17,Central Europe,5,Europe,0,4.15769884753448
2569,6066,Eco Park - Gargzdai,"Main Street, Gargzdai, Lithuania",Park,,Park,Park,Gargzdai,128,Lithuania,17,Central Europe,5,Europe,0,4.15769884753448
2570,6070,Night Market - Klaipeda,"Main Street, Klaipeda, Lithuania",Market,,Market,Market,Klaipeda,128,Lithuania,17,Central Europe,5,Europe,0,4.15769884753448
2571,6070,Local Bazaar - Klaipeda,"Main Street, Klaipeda, Lithuania",Market,,Market,Market,Klaipeda,128,Lithuania,17,Central Europe,5,Europe,0,4.15769884753448
2572,6070,Sacred Shrine - Klaipeda,"Main Street, Klaipeda, Lithuania",Temple,,Temple,Religious,Klaipeda,128,Lithuania,17,Central Europe,5,Europe,0,4.15769884753448
2573,6070,Cathedral - Klaipeda,"Main Street, Klaipeda, Lithuania",Temple,,Temple,Religious,Klaipeda,128,Lithuania,17,Central Europe,5,Europe,0,4.15769884753448
2574,6076,Botanical Garden - Kehlen,"Main Street, Kehlen, Luxembourg",Park,,Park,Park,Kehlen,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2575,6076,History Museum - Kehlen,"Main Street, Kehlen, Luxembourg",Museum,,Museum,Museum,Kehlen,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2576,6076,History Museum - Kehlen,"Main Street, Kehlen, Luxembourg",Museum,,Museum,Museum,Kehlen,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2577,6076,Golden Sand Beach - Kehlen,"Main Street, Kehlen, Luxembourg",Beach,,Beach,Beach,Kehlen,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2578,6080,Farmers' Market - Luxembourg District,"Main Street, Luxembourg District, Luxembourg",Market,,Market,Market,Luxembourg District,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2579,6080,Sunset Cove - Luxembourg District,"Main Street, Luxembourg District, Luxembourg",Beach,,Beach,Beach,Luxembourg District,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2580,6080,Farmers' Market - Luxembourg District,"Main Street, Luxembourg District, Luxembourg",Market,,Market,Market,Luxembourg District,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2581,6080,Local Bazaar - Luxembourg District,"Main Street, Luxembourg District, Luxembourg",Market,,Market,Market,Luxembourg District,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2582,6075,Eco Park - Kayl,"Main Street, Kayl, Luxembourg",Park,,Park,Park,Kayl,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2583,6075,Cultural Heritage Center - Kayl,"Main Street, Kayl, Luxembourg",Museum,,Museum,Museum,Kayl,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2584,6075,National Park - Kayl,"Main Street, Kayl, Luxembourg",Park,,Park,Park,Kayl,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2585,6075,Grand Mosque - Kayl,"Main Street, Kayl, Luxembourg",Temple,,Temple,Religious,Kayl,129,Luxembourg,17,Central Europe,5,Europe,0,4.15769884753448
2586,6102,Ancient Temple - Olsztyn,"Main Street, Olsztyn, Poland",Temple,,Temple,Religious,Olsztyn,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2587,6102,Science Museum - Olsztyn,"Main Street, Olsztyn, Poland",Museum,,Museum,Museum,Olsztyn,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2588,6102,Science Museum - Olsztyn,"Main Street, Olsztyn, Poland",Museum,,Museum,Museum,Olsztyn,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2589,6102,Botanical Garden - Olsztyn,"Main Street, Olsztyn, Poland",Park,,Park,Park,Olsztyn,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2590,6099,Golden Sand Beach - Lodz,"Main Street, Lodz, Poland",Beach,,Beach,Beach,Lodz,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2591,6099,Cathedral - Lodz,"Main Street, Lodz, Poland",Temple,,Temple,Religious,Lodz,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2592,6099,Flea Market - Lodz,"Main Street, Lodz, Poland",Market,,Market,Market,Lodz,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2593,6099,Sacred Shrine - Lodz,"Main Street, Lodz, Poland",Temple,,Temple,Religious,Lodz,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2594,6098,Botanical Garden - Krakow,"Main Street, Krakow, Poland",Park,,Park,Park,Krakow,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2595,6098,Local Bazaar - Krakow,"Main Street, Krakow, Poland",Market,,Market,Market,Krakow,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2596,6098,Local Bazaar - Krakow,"Main Street, Krakow, Poland",Market,,Market,Market,Krakow,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2597,6098,Cathedral - Krakow,"Main Street, Krakow, Poland",Temple,,Temple,Religious,Krakow,130,Poland,17,Central Europe,5,Europe,0,4.15769884753448
2598,6154,Wildlife Reserve - Targu Mures,"Main Street, Targu Mures, Romania",Park,,Park,Park,Targu Mures,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2599,6154,Paradise Beach - Targu Mures,"Main Street, Targu Mures, Romania",Beach,,Beach,Beach,Targu Mures,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2600,6154,Botanical Garden - Targu Mures,"Main Street, Targu Mures, Romania",Park,,Park,Park,Targu Mures,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2601,6154,Wildlife Reserve - Targu Mures,"Main Street, Targu Mures, Romania",Park,,Park,Park,Targu Mures,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2602,6138,Wildlife Reserve - Ghimbav,"Main Street, Ghimbav, Romania",Park,,Park,Park,Ghimbav,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2603,6138,Ancient Temple - Ghimbav,"Main Street, Ghimbav, Romania",Temple,,Temple,Religious,Ghimbav,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2604,6138,National Park - Ghimbav,"Main Street, Ghimbav, Romania",Park,,Park,Park,Ghimbav,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2605,6138,Golden Sand Beach - Ghimbav,"Main Street, Ghimbav, Romania",Beach,,Beach,Beach,Ghimbav,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2606,6149,Night Market - Romania,"Main Street, Romania, Romania",Market,,Market,Market,Romania,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2607,6149,Flea Market - Romania,"Main Street, Romania, Romania",Market,,Market,Market,Romania,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2608,6149,National Park - Romania,"Main Street, Romania, Romania",Park,,Park,Park,Romania,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2609,6149,Crystal Bay - Romania,"Main Street, Romania, Romania",Beach,,Beach,Beach,Romania,131,Romania,17,Central Europe,5,Europe,0,4.15769884753448
2610,6156,Crystal Bay - Belgrade,"Main Street, Belgrade, Serbia",Beach,,Beach,Beach,Belgrade,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2611,6156,Science Museum - Belgrade,"Main Street, Belgrade, Serbia",Museum,,Museum,Museum,Belgrade,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2612,6156,Farmers' Market - Belgrade,"Main Street, Belgrade, Serbia",Market,,Market,Market,Belgrade,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2613,6156,Science Museum - Belgrade,"Main Street, Belgrade, Serbia",Museum,,Museum,Museum,Belgrade,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2614,6157,National Park - Kragujevac,"Main Street, Kragujevac, Serbia",Park,,Park,Park,Kragujevac,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2615,6157,Night Market - Kragujevac,"Main Street, Kragujevac, Serbia",Market,,Market,Market,Kragujevac,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2616,6157,Local Bazaar - Kragujevac,"Main Street, Kragujevac, Serbia",Market,,Market,Market,Kragujevac,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2617,6157,Cultural Heritage Center - Kragujevac,"Main Street, Kragujevac, Serbia",Museum,,Museum,Museum,Kragujevac,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2618,6161,Sacred Shrine - Serbia,"Main Street, Serbia, Serbia",Temple,,Temple,Religious,Serbia,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2619,6161,Botanical Garden - Serbia,"Main Street, Serbia, Serbia",Park,,Park,Park,Serbia,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2620,6161,Golden Sand Beach - Serbia,"Main Street, Serbia, Serbia",Beach,,Beach,Beach,Serbia,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2621,6161,Farmers' Market - Serbia,"Main Street, Serbia, Serbia",Market,,Market,Market,Serbia,132,Serbia,17,Central Europe,5,Europe,0,4.15769884753448
2622,6163,Eco Park - Bratislava,"Main Street, Bratislava, Slovakia",Park,,Park,Park,Bratislava,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2623,6163,Art Gallery - Bratislava,"Main Street, Bratislava, Slovakia",Museum,,Museum,Museum,Bratislava,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2624,6163,Science Museum - Bratislava,"Main Street, Bratislava, Slovakia",Museum,,Museum,Museum,Bratislava,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2625,6163,Eco Park - Bratislava,"Main Street, Bratislava, Slovakia",Park,,Park,Park,Bratislava,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2626,6168,Sunset Cove - Limbach,"Main Street, Limbach, Slovakia",Beach,,Beach,Beach,Limbach,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2627,6168,Local Bazaar - Limbach,"Main Street, Limbach, Slovakia",Market,,Market,Market,Limbach,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2628,6168,Sunset Cove - Limbach,"Main Street, Limbach, Slovakia",Beach,,Beach,Beach,Limbach,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2629,6168,Grand Mosque - Limbach,"Main Street, Limbach, Slovakia",Temple,,Temple,Religious,Limbach,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2630,6174,Ancient Temple - Senec,"Main Street, Senec, Slovakia",Temple,,Temple,Religious,Senec,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2631,6174,Botanical Garden - Senec,"Main Street, Senec, Slovakia",Park,,Park,Park,Senec,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2632,6174,Night Market - Senec,"Main Street, Senec, Slovakia",Market,,Market,Market,Senec,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2633,6174,Botanical Garden - Senec,"Main Street, Senec, Slovakia",Park,,Park,Park,Senec,133,Slovakia,17,Central Europe,5,Europe,0,4.15769884753448
2634,6197,Science Museum - Prebold,"Main Street, Prebold, Slovenia",Museum,,Museum,Museum,Prebold,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2635,6197,Botanical Garden - Prebold,"Main Street, Prebold, Slovenia",Park,,Park,Park,Prebold,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2636,6197,History Museum - Prebold,"Main Street, Prebold, Slovenia",Museum,,Museum,Museum,Prebold,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2637,6197,Art Gallery - Prebold,"Main Street, Prebold, Slovenia",Museum,,Museum,Museum,Prebold,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2638,6191,Golden Sand Beach - Logatec,"Main Street, Logatec, Slovenia",Beach,,Beach,Beach,Logatec,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2639,6191,Crystal Bay - Logatec,"Main Street, Logatec, Slovenia",Beach,,Beach,Beach,Logatec,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2640,6191,Golden Sand Beach - Logatec,"Main Street, Logatec, Slovenia",Beach,,Beach,Beach,Logatec,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2641,6191,Art Gallery - Logatec,"Main Street, Logatec, Slovenia",Museum,,Museum,Museum,Logatec,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2642,6182,Golden Sand Beach - Branik,"Main Street, Branik, Slovenia",Beach,,Beach,Beach,Branik,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2643,6182,Eco Park - Branik,"Main Street, Branik, Slovenia",Park,,Park,Park,Branik,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2644,6182,Flea Market - Branik,"Main Street, Branik, Slovenia",Market,,Market,Market,Branik,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2645,6182,Cultural Heritage Center - Branik,"Main Street, Branik, Slovenia",Museum,,Museum,Museum,Branik,134,Slovenia,17,Central Europe,5,Europe,0,4.15769884753448
2646,6223,Golden Sand Beach - Canton of Basel,"Main Street, Canton of Basel, Switzerland",Beach,,Beach,Beach,Canton of Basel,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2647,6223,Cathedral - Canton of Basel,"Main Street, Canton of Basel, Switzerland",Temple,,Temple,Religious,Canton of Basel,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2648,6223,Art Gallery - Canton of Basel,"Main Street, Canton of Basel, Switzerland",Museum,,Museum,Museum,Canton of Basel,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2649,6223,Flea Market - Canton of Basel,"Main Street, Canton of Basel, Switzerland",Market,,Market,Market,Canton of Basel,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2650,6250,Farmers' Market - Klosters,"Main Street, Klosters, Switzerland",Market,,Market,Market,Klosters,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2651,6250,Local Bazaar - Klosters,"Main Street, Klosters, Switzerland",Market,,Market,Market,Klosters,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2652,6250,Cultural Heritage Center - Klosters,"Main Street, Klosters, Switzerland",Museum,,Museum,Museum,Klosters,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2653,6250,Grand Mosque - Klosters,"Main Street, Klosters, Switzerland",Temple,,Temple,Religious,Klosters,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2654,6252,Sunset Cove - Langenthal,"Main Street, Langenthal, Switzerland",Beach,,Beach,Beach,Langenthal,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2655,6252,Paradise Beach - Langenthal,"Main Street, Langenthal, Switzerland",Beach,,Beach,Beach,Langenthal,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2656,6252,Ancient Temple - Langenthal,"Main Street, Langenthal, Switzerland",Temple,,Temple,Religious,Langenthal,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2657,6252,Farmers' Market - Langenthal,"Main Street, Langenthal, Switzerland",Market,,Market,Market,Langenthal,135,Switzerland,17,Central Europe,5,Europe,0,4.15769884753448
2658,6329,Flea Market - Baku,"Main Street, Baku, Azerbaijan",Market,,Market,Market,Baku,136,Azerbaijan,18,Eastern Europe,5,Europe,0,4.15769884753448
2659,6329,Art Gallery - Baku,"Main Street, Baku, Azerbaijan",Museum,,Museum,Museum,Baku,136,Azerbaijan,18,Eastern Europe,5,Europe,0,4.15769884753448
2660,6329,History Museum - Baku,"Main Street, Baku, Azerbaijan",Museum,,Museum,Museum,Baku,136,Azerbaijan,18,Eastern Europe,5,Europe,0,4.15769884753448
2661,6329,National Park - Baku,"Main Street, Baku, Azerbaijan",Park,,Park,Park,Baku,136,Azerbaijan,18,Eastern Europe,5,Europe,0,4.15769884753448
2662,6328,Botanical Garden - Azerbaijan,"Main Street, Azerbaijan, Azerbaijan",Park,,Park,Park,Azerbaijan,136,Azerbaijan,18,Eastern Europe,5,Europe,0,4.15769884753448
2663,6328,National Park - Azerbaijan,"Main Street, Azerbaijan, Azerbaijan",Park,,Park,Park,Azerbaijan,136,Azerbaijan,18,Eastern Europe,5,Europe,0,4.15769884753448
2664,6328,Sacred Shrine - Azerbaijan,"Main Street, Azerbaijan, Azerbaijan",Temple,,Temple,Religious,Azerbaijan,136,Azerbaijan,18,Eastern Europe,5,Europe,0,4.15769884753448
2665,6328,Local Bazaar - Azerbaijan,"Main Street, Azerbaijan, Azerbaijan",Market,,Market,Market,Azerbaijan,136,Azerbaijan,18,Eastern Europe,5,Europe,0,4.15769884753448
2666,6331,Flea Market - Minsk Region,"Main Street, Minsk Region, Belarus",Market,,Market,Market,Minsk Region,137,Belarus,18,Eastern Europe,5,Europe,0,4.15769884753448
2667,6331,Wildlife Reserve - Minsk Region,"Main Street, Minsk Region, Belarus",Park,,Park,Park,Minsk Region,137,Belarus,18,Eastern Europe,5,Europe,0,4.15769884753448
2668,6331,National Park - Minsk Region,"Main Street, Minsk Region, Belarus",Park,,Park,Park,Minsk Region,137,Belarus,18,Eastern Europe,5,Europe,0,4.15769884753448
2669,6331,Ancient Temple - Minsk Region,"Main Street, Minsk Region, Belarus",Temple,,Temple,Religious,Minsk Region,137,Belarus,18,Eastern Europe,5,Europe,0,4.15769884753448
2670,6330,Ancient Temple - Minsk,"Main Street, Minsk, Belarus",Temple,,Temple,Religious,Minsk,137,Belarus,18,Eastern Europe,5,Europe,0,4.15769884753448
2671,6330,Farmers' Market - Minsk,"Main Street, Minsk, Belarus",Market,,Market,Market,Minsk,137,Belarus,18,Eastern Europe,5,Europe,0,4.15769884753448
2672,6330,Eco Park - Minsk,"Main Street, Minsk, Belarus",Park,,Park,Park,Minsk,137,Belarus,18,Eastern Europe,5,Europe,0,4.15769884753448
2673,6330,Sunset Cove - Minsk,"Main Street, Minsk, Belarus",Beach,,Beach,Beach,Minsk,137,Belarus,18,Eastern Europe,5,Europe,0,4.15769884753448
2674,6341,National Park - Duluth,"Main Street, Duluth, Georgia",Park,,Park,Park,Duluth,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2675,6341,Cathedral - Duluth,"Main Street, Duluth, Georgia",Temple,,Temple,Religious,Duluth,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2676,6341,Eco Park - Duluth,"Main Street, Duluth, Georgia",Park,,Park,Park,Duluth,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2677,6341,Golden Sand Beach - Duluth,"Main Street, Duluth, Georgia",Beach,,Beach,Beach,Duluth,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2678,6357,Ancient Temple - Tbilisi,"Main Street, Tbilisi, Georgia",Temple,,Temple,Religious,Tbilisi,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2679,6357,Night Market - Tbilisi,"Main Street, Tbilisi, Georgia",Market,,Market,Market,Tbilisi,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2680,6357,Local Bazaar - Tbilisi,"Main Street, Tbilisi, Georgia",Market,,Market,Market,Tbilisi,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2681,6357,History Museum - Tbilisi,"Main Street, Tbilisi, Georgia",Museum,,Museum,Museum,Tbilisi,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2682,6340,Flea Market - Decatur,"Main Street, Decatur, Georgia",Market,,Market,Market,Decatur,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2683,6340,Local Bazaar - Decatur,"Main Street, Decatur, Georgia",Market,,Market,Market,Decatur,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2684,6340,Flea Market - Decatur,"Main Street, Decatur, Georgia",Market,,Market,Market,Decatur,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2685,6340,Cultural Heritage Center - Decatur,"Main Street, Decatur, Georgia",Museum,,Museum,Museum,Decatur,138,Georgia,18,Eastern Europe,5,Europe,0,4.15769884753448
2686,6385,Wildlife Reserve - Novosibirsk,"Main Street, Novosibirsk, Russia",Park,,Park,Park,Novosibirsk,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2687,6385,Night Market - Novosibirsk,"Main Street, Novosibirsk, Russia",Market,,Market,Market,Novosibirsk,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2688,6385,Cathedral - Novosibirsk,"Main Street, Novosibirsk, Russia",Temple,,Temple,Religious,Novosibirsk,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2689,6385,Grand Mosque - Novosibirsk,"Main Street, Novosibirsk, Russia",Temple,,Temple,Religious,Novosibirsk,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2690,6373,Science Museum - Khabarovsk,"Main Street, Khabarovsk, Russia",Museum,,Museum,Museum,Khabarovsk,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2691,6373,Night Market - Khabarovsk,"Main Street, Khabarovsk, Russia",Market,,Market,Market,Khabarovsk,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2692,6373,Golden Sand Beach - Khabarovsk,"Main Street, Khabarovsk, Russia",Beach,,Beach,Beach,Khabarovsk,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2693,6373,Botanical Garden - Khabarovsk,"Main Street, Khabarovsk, Russia",Park,,Park,Park,Khabarovsk,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2694,6368,Night Market - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia",Market,,Market,Market,Goryachy Klyuch,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2695,6368,Cultural Heritage Center - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia",Museum,,Museum,Museum,Goryachy Klyuch,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2696,6368,Cultural Heritage Center - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia",Museum,,Museum,Museum,Goryachy Klyuch,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2697,6368,Cultural Heritage Center - Goryachy Klyuch,"Main Street, Goryachy Klyuch, Russia",Museum,,Museum,Museum,Goryachy Klyuch,139,Russia,18,Eastern Europe,5,Europe,0,4.15769884753448
2698,6412,Crystal Bay - Ukraine,"Main Street, Ukraine, Ukraine",Beach,,Beach,Beach,Ukraine,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2699,6412,Crystal Bay - Ukraine,"Main Street, Ukraine, Ukraine",Beach,,Beach,Beach,Ukraine,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2700,6412,Paradise Beach - Ukraine,"Main Street, Ukraine, Ukraine",Beach,,Beach,Beach,Ukraine,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2701,6412,Local Bazaar - Ukraine,"Main Street, Ukraine, Ukraine",Market,,Market,Market,Ukraine,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2702,6411,National Park - Rivne,"Main Street, Rivne, Ukraine",Park,,Park,Park,Rivne,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2703,6411,Art Gallery - Rivne,"Main Street, Rivne, Ukraine",Museum,,Museum,Museum,Rivne,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2704,6411,History Museum - Rivne,"Main Street, Rivne, Ukraine",Museum,,Museum,Museum,Rivne,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2705,6411,Sunset Cove - Rivne,"Main Street, Rivne, Ukraine",Beach,,Beach,Beach,Rivne,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2706,6402,Cathedral - Dnipro,"Main Street, Dnipro, Ukraine",Temple,,Temple,Religious,Dnipro,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2707,6402,Wildlife Reserve - Dnipro,"Main Street, Dnipro, Ukraine",Park,,Park,Park,Dnipro,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2708,6402,Botanical Garden - Dnipro,"Main Street, Dnipro, Ukraine",Park,,Park,Park,Dnipro,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2709,6402,Art Gallery - Dnipro,"Main Street, Dnipro, Ukraine",Museum,,Museum,Museum,Dnipro,140,Ukraine,18,Eastern Europe,5,Europe,0,4.15769884753448
2710,6454,Grand Mosque - Horsens,"Main Street, Horsens, Denmark",Temple,,Temple,Religious,Horsens,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2711,6454,Art Gallery - Horsens,"Main Street, Horsens, Denmark",Museum,,Museum,Museum,Horsens,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2712,6454,Wildlife Reserve - Horsens,"Main Street, Horsens, Denmark",Park,,Park,Park,Horsens,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2713,6454,Wildlife Reserve - Horsens,"Main Street, Horsens, Denmark",Park,,Park,Park,Horsens,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2714,6436,Local Bazaar - Frederikssund,"Main Street, Frederikssund, Denmark",Market,,Market,Market,Frederikssund,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2715,6436,Local Bazaar - Frederikssund,"Main Street, Frederikssund, Denmark",Market,,Market,Market,Frederikssund,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2716,6436,Golden Sand Beach - Frederikssund,"Main Street, Frederikssund, Denmark",Beach,,Beach,Beach,Frederikssund,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2717,6436,Flea Market - Frederikssund,"Main Street, Frederikssund, Denmark",Market,,Market,Market,Frederikssund,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2718,6469,Flea Market - Middelfart,"Main Street, Middelfart, Denmark",Market,,Market,Market,Middelfart,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2719,6469,Wildlife Reserve - Middelfart,"Main Street, Middelfart, Denmark",Park,,Park,Park,Middelfart,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2720,6469,Botanical Garden - Middelfart,"Main Street, Middelfart, Denmark",Park,,Park,Park,Middelfart,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2721,6469,History Museum - Middelfart,"Main Street, Middelfart, Denmark",Museum,,Museum,Museum,Middelfart,141,Denmark,19,Northern Europe,5,Europe,0,4.15769884753448
2722,6532,Cultural Heritage Center - Nokia,"Main Street, Nokia, Finland",Museum,,Museum,Museum,Nokia,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2723,6532,Flea Market - Nokia,"Main Street, Nokia, Finland",Market,,Market,Market,Nokia,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2724,6532,National Park - Nokia,"Main Street, Nokia, Finland",Park,,Park,Park,Nokia,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
